observation_id,species,scientific_name,date,year,country,province,accuracy_m,latitude,longitude,etrs_northing,etrs_easting,reliability,collection_quality,record_type,source_collection,grid_id
http://tun.fi/JX.2331888#7,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-23,2025,Suomi,Etelä-Häme (EH),1000.0,61.999727,23.960812,6877878.0,340856.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6877000-E340000
http://tun.fi/JX.2331268#18,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-23 [9:01-11:08],2025,Suomi,Etelä-Häme (EH),1.0,61.468587,23.814413,6819130.0,330297.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6819000-E330000
http://tun.fi/HR.3211/308770573-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-24,2025,Suomi,Ahvenanmaa (A),10.0,60.31188,19.93944,6707040.0,110396.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6707000-E110000
http://tun.fi/HR.3211/333570427-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-24,2025,Suomi,Uusimaa (U),10.0,60.23394,24.8787,6679354.0,382530.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6679000-E382000
http://tun.fi/JX.2423727#3,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-24,2025,Suomi,Uusimaa (U),1.0,60.499085,24.997319,6708670.0,389994.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6708000-E389000
http://tun.fi/KE.176/68b9c85bd5de76a3ffda2dcb#Unit1,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-24,2025,Suomi,Varsinais-Suomi (V),1.0,60.549723,21.30792,6726146.0,188058.0,NEUTRAL,AMATEUR,Observation,Löydös Open Finnish Observation Database,ETRS-TM35FIN-1km-N6726000-E188000
http://tun.fi/JX.2331897#12,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-24 [7:28-18:13],2025,Suomi,Varsinais-Suomi (V),1.0,60.404097,22.284527,6705716.0,240347.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6705000-E240000
http://tun.fi/JX.2332760#22,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-25,2025,Suomi,Satakunta (St),100.0,61.683376,23.436657,6844073.0,311496.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6844000-E311000
http://tun.fi/HR.3211/309212262-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-26,2025,Suomi,Uusimaa (U),100.0,60.33133,25.15393,6689740.0,398072.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6689000-E398000
http://tun.fi/HR.3211/309233583-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-26,2025,Suomi,Sompion Lappi (SoL),10.0,67.60787,28.60736,7500034.0,568326.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7500000-E568000
http://tun.fi/HR.3211/309234877-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-26,2025,Suomi,Etelä-Häme (EH),100.0,60.99079,25.48023,6762716.0,417784.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6762000-E417000
http://tun.fi/JX.2332493#27,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-26,2025,Suomi,Etelä-Häme (EH),1.0,61.042554,25.473924,6768489.0,417578.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6768000-E417000
http://tun.fi/JX.2332663#14,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-26,2025,Suomi,Varsinais-Suomi (V),1.0,60.111293,23.547046,6668822.0,308109.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6668000-E308000
http://tun.fi/JX.2332557#5,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-26 [12:22-15:13],2025,Suomi,Uusimaa (U),1000.0,60.102784,24.670313,6665140.0,370482.0,NEUTRAL,HOBBYIST,Observation,Noteworthy macrofungi - complete lists,ETRS-TM35FIN-1km-N6665000-E370000
http://tun.fi/JX.2337740#5,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-27,2025,Suomi,Varsinais-Suomi (V),100.0,59.988744,23.202667,6656239.0,288199.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6656000-E288000
http://tun.fi/HR.3211/309656030-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-28,2025,Suomi,Etelä-Savo (ES),10.0,61.20556,28.72528,6786908.0,592703.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6786000-E592000
http://tun.fi/HR.3211/309677463-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-28,2025,Suomi,Etelä-Häme (EH),52.0,60.97969,25.57516,6761365.0,422892.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6761000-E422000
http://tun.fi/HR.3211/309699402-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-28,2025,Suomi,Etelä-Savo (ES),10.0,61.20895,28.7466,6787316.0,593838.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6787000-E593000
http://tun.fi/HR.3211/309718080-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-28,2025,Suomi,Uusimaa (U),10.0,60.28713,24.44967,6686116.0,359008.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6686000-E359000
http://tun.fi/HR.3211/309820175-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-28,2025,Suomi,Etelä-Pohjanmaa (EP),188.0,63.28846,21.77168,7028419.0,238007.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7028000-E238000
http://tun.fi/JX.2338383#15,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-29 [12:12],2025,Suomi,Pohjois-Häme (PH),1.0,62.585377,26.640304,6939447.0,481524.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6939000-E481000
http://tun.fi/HR.3211/310154532-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Varsinais-Suomi (V),10.0,60.15683,21.30004,6682536.0,183840.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6682000-E183000
http://tun.fi/HR.3211/310157661-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Keski-Pohjanmaa (KP),33.0,62.85087,23.84341,6972914.0,339344.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6972000-E339000
http://tun.fi/HR.3211/310169631-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Oulun Pohjanmaa (OP),100.0,64.77197,25.40081,7184003.0,423953.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7184000-E423000
http://tun.fi/HR.3211/310234889-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Etelä-Häme (EH),10.0,61.46799,25.06362,6816449.0,396825.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6816000-E396000
http://tun.fi/HR.3211/310430286-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Uusimaa (U),100.0,60.27579,25.20881,6683472.0,400933.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6683000-E400000
http://tun.fi/HR.3211/318246121-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Uusimaa (U),10.0,60.21472,24.69891,6677548.0,372502.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E372000
http://tun.fi/HR.3211/318246183-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Uusimaa (U),71.0,60.21224,24.69178,6677286.0,372097.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E372000
http://tun.fi/HR.3211/318246206-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Uusimaa (U),17.0,60.21232,24.69134,6677295.0,372073.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E372000
http://tun.fi/HR.3211/318246222-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-30,2025,Suomi,Uusimaa (U),108.0,60.2136,24.69164,6677437.0,372094.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E372000
http://tun.fi/HR.3211/310427176-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Häme (EH),99.0,60.87537,23.75256,6753272.0,323722.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6753000-E323000
http://tun.fi/HR.3211/310461969-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Savo (ES),27.0,61.87777,28.86162,6861967.0,597888.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6861000-E597000
http://tun.fi/HR.3211/310471524-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Savo (ES),14.0,61.87704,28.86788,6861896.0,598220.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6861000-E598000
http://tun.fi/HR.3211/310473547-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Varsinais-Suomi (V),100.0,60.53249,22.35696,6719708.0,245340.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6719000-E245000
http://tun.fi/HR.3211/310475721-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Savo (ES),10.0,61.87781,28.86236,6861973.0,597927.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6861000-E597000
http://tun.fi/HR.3211/310518210-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Karjala (EK),100.0,60.45692,26.94209,6702301.0,496816.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6702000-E496000
http://tun.fi/HR.3211/310519709-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Pohjois-Karjala (PK),217.0,63.12022,30.73138,7004452.0,688149.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7004000-E688000
http://tun.fi/HR.3211/310537178-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Varsinais-Suomi (V),10.0,60.42294,22.26898,6707872.0,239643.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6707000-E239000
http://tun.fi/HR.3211/310553121-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Häme (EH),43.0,60.93317,24.14428,6758716.0,345256.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6758000-E345000
http://tun.fi/HR.3211/311658143-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Etelä-Häme (EH),100.0,60.98589,25.6848,6761931.0,428839.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6761000-E428000
http://tun.fi/HR.3211/380771878-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Varsinais-Suomi (V),10.0,60.36752,24.46288,6695037.0,360082.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6695000-E360000
http://tun.fi/JX.2340297#29,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-08-31,2025,Suomi,Uusimaa (U),1000.0,59.89136,23.213064,6645373.0,288158.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6645000-E288000
http://tun.fi/HR.3211/310721977-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Varsinais-Suomi (V),10.0,59.95598,21.77714,6658023.0,208497.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6658000-E208000
http://tun.fi/HR.3211/310731307-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Uusimaa (U),10.0,60.2905,24.76212,6685864.0,376289.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6685000-E376000
http://tun.fi/HR.3211/310735656-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,"Etelä-Häme (EH), Varsinais-Suomi (V)",25000.0,60.7,23.3,6735065.0,298055.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6735000-E298000
http://tun.fi/HR.3211/310744797-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Etelä-Savo (ES),10.0,62.04221,29.10372,6880668.0,610022.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6880000-E610000
http://tun.fi/HR.3211/310750663-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Sompion Lappi (SoL),699.0,67.97248,28.95962,7541097.0,582008.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7541000-E582000
http://tun.fi/HR.3211/310810679-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Pohjois-Karjala (PK),10.0,62.72775,29.62344,6957987.0,634094.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6957000-E634000
http://tun.fi/HR.3211/310832144-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Pohjois-Häme (PH),100.0,62.35749,25.49843,6914909.0,422281.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6914000-E422000
http://tun.fi/JX.2340835#10,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-01,2025,Suomi,Varsinais-Suomi (V),1.0,60.448709,23.120882,6707672.0,286653.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6707000-E286000
http://tun.fi/HR.3211/310957556-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-02,2025,Suomi,Varsinais-Suomi (V),12.0,60.46846,22.33016,6712693.0,243366.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6712000-E243000
http://tun.fi/HR.3211/311000150-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-02,2025,Suomi,Satakunta (St),100.0,61.11363,21.58653,6787516.0,208487.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6787000-E208000
http://tun.fi/HR.3211/311201039-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Etelä-Savo (ES),10.0,61.64251,27.3358,6834403.0,517795.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6834000-E517000
http://tun.fi/HR.3211/311216674-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Oulun Pohjanmaa (OP),24.0,65.06354,25.46882,7216410.0,427973.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7216000-E427000
http://tun.fi/HR.3211/311220798-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Uusimaa (U),25000.0,60.3,24.9,6686674.0,383926.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6686000-E383000
http://tun.fi/HR.3211/311249528-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Oulun Pohjanmaa (OP),100.0,65.06625,25.46075,7216721.0,427601.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7216000-E427000
http://tun.fi/HR.3211/311264886-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Varsinais-Suomi (V),10.0,60.47067,22.33534,6712918.0,243667.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6712000-E243000
http://tun.fi/HR.3211/311269313-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Pohjois-Savo (PS),14.0,62.76407,27.02737,6959304.0,501399.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6959000-E501000
http://tun.fi/HR.3211/311446413-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Oulun Pohjanmaa (OP),144.0,65.06361,25.46813,7216418.0,427940.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7216000-E427000
http://tun.fi/HR.3211/311977392-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Pohjois-Häme (PH),36.0,62.25375,25.75547,6903071.0,435362.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6903000-E435000
http://tun.fi/HR.3211/312410289-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Oulun Pohjanmaa (OP),10.0,65.06342,25.46891,7216396.0,427977.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7216000-E427000
http://tun.fi/HR.3211/337740825-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-03,2025,Suomi,Uusimaa (U),100.0,60.19988,24.73868,6675820.0,374648.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6675000-E374000
http://tun.fi/JX.2341598#29,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-04,2025,Suomi,Uusimaa (U),1000.0,60.251047,24.605245,6681776.0,367456.0,NEUTRAL,HOBBYIST,Photographed,The Atlas of Finnish Fungi,ETRS-TM35FIN-1km-N6681000-E367000
http://tun.fi/HR.3211/311644169-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-05,2025,Suomi,Uusimaa (U),100.0,60.22384,25.02895,6677972.0,390815.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E390000
http://tun.fi/HR.3211/311714698-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-05,2025,Suomi,Uusimaa (U),10.0,60.17582,25.02969,6672624.0,390696.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6672000-E390000
http://tun.fi/HR.3211/311753737-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-05,2025,Suomi,Etelä-Häme (EH),88.0,60.93521,24.13922,6758955.0,344992.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6758000-E344000
http://tun.fi/HR.3211/314403852-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-05,2025,Suomi,"Etelä-Häme (EH), Uusimaa (U)",25000.0,60.7,24.9,6731209.0,385347.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6731000-E385000
http://tun.fi/HR.3211/324526060-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-05,2025,Suomi,Kittilän Lappi (KiL),100.0,67.61983,24.17239,7503222.0,379891.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N7503000-E379000
http://tun.fi/HR.3211/311859591-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Pohjois-Karjala (PK),10.0,62.58499,29.82242,6942523.0,644956.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6942000-E644000
http://tun.fi/HR.3211/311864703-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Pohjois-Karjala (PK),100.0,62.58113,29.8128,6942071.0,644481.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6942000-E644000
http://tun.fi/HR.3211/311867543-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Pohjois-Karjala (PK),10.0,62.61001,29.81357,6945288.0,644380.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6945000-E644000
http://tun.fi/HR.3211/311872899-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Varsinais-Suomi (V),10.0,60.47782,22.35505,6713636.0,244806.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6713000-E244000
http://tun.fi/HR.3211/311876774-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Etelä-Pohjanmaa (EP),170.0,62.28181,21.379,6918245.0,208577.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6918000-E208000
http://tun.fi/HR.3211/311889259-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Satakunta (St),197.0,61.47699,21.35987,6828917.0,199799.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6828000-E199000
http://tun.fi/HR.3211/311900550-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Uusimaa (U),15.0,60.21582,24.85607,6677377.0,381211.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E381000
http://tun.fi/HR.3211/311941015-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Uusimaa (U),10.0,60.22005,24.88233,6677801.0,382681.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6677000-E382000
http://tun.fi/HR.3211/311993067-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Etelä-Savo (ES),100.0,61.42689,27.1121,6810344.0,505982.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6810000-E505000
http://tun.fi/HR.3211/312016506-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Ahvenanmaa (A),3489.0,60.09406,19.93807,6682883.0,107723.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6682000-E107000
http://tun.fi/HR.3211/316699638-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Uusimaa (U),100.0,59.89835,23.67695,6644757.0,314132.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6644000-E314000
http://tun.fi/HR.3211/390053138-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06,2025,Suomi,Varsinais-Suomi (V),10.0,60.48555,22.38505,6714380.0,246512.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6714000-E246000
http://tun.fi/JX.2342218#90,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-06 [10:48],2025,Suomi,Etelä-Häme (EH),1.0,61.46789,23.816201,6819048.0,330389.0,NEUTRAL,HOBBYIST,Observation,"Notebook, general observations",ETRS-TM35FIN-1km-N6819000-E330000
http://tun.fi/HR.3211/312142889-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-07,2025,Suomi,Etelä-Savo (ES),2348.0,61.18349,28.36936,6783998.0,573633.0,NEUTRAL,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6783000-E573000
http://tun.fi/HR.3211/312143296-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-07,2025,Suomi,Pohjois-Karjala (PK),10.0,62.58493,29.8172,6942504.0,644688.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6942000-E644000
http://tun.fi/HR.3211/312176387-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-07,2025,Suomi,Etelä-Häme (EH),10.0,61.46609,23.73924,6819050.0,326281.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6819000-E326000
http://tun.fi/HR.3211/312235288-U,herkkutatti (fi) — Boletus edulis,Boletus edulis,2025-09-07,2025,Suomi,Varsinais-Suomi (V),25000.0,60.3,21.3,6698443.0,185199.0,COMMUNITY_VERIFIED,AMATEUR,Photographed,iNaturalist Suomi Finland,ETRS-TM35FIN-1km-N6698000-E185000
