observation_id,date,year,latitude,longitude,accuracy_m,reliability,record_type,source_collection,province,grid_id
http://tun.fi/MHU.27880376,2009-08-08,2009,60.68618,23.847359,1.0,NEUTRAL,Observation,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E320000
http://tun.fi/MHU.28649739,2009-08-10,2009,60.358225,24.614146,1.0,NEUTRAL,Observation,National Butterfly Recording Scheme in Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6690000-E360000
http://tun.fi/MHU.28649759,2009-08-11,2009,60.214967,24.785226,1.0,NEUTRAL,Observation,Hatikka.fi observations,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/MHU.28675747,2009-09-02,2009,60.197291,24.765064,1.0,NEUTRAL,Observation,Hatikka.fi observations,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/MHU.29856082,2010-08-23,2010,60.200152,23.889525,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6670000-E320000
http://tun.fi/MHU.29837113,2010-08-29,2010,62.927981,29.706244,1.0,NEUTRAL,Observation,Hatikka.fi observations,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6980000-E630000
http://tun.fi/MHU.29856000,2010-09-02,2010,60.409076,25.235169,1.0,NEUTRAL,Observation,Hatikka.fi observations,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E400000
http://tun.fi/KE.921/LGE.250682/486523,2010-09-09,2010,60.277802,25.173823,10.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E390000
http://tun.fi/MHU.29857474,2010-09-12,2010,60.230801,24.79414,1.0,NEUTRAL,Observation,Hatikka.fi observations,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/HR.3211/318440353-U,2010-09-14,2010,63.08096,25.84157,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6990000-E440000
http://tun.fi/KE.8_1034427#2,2011-07-22 [8:55] - 2012-09-25 [18:03],2011,60.662751,23.609544,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E310000
http://tun.fi/KE.8_1034427#3,2011-07-22 [8:55] - 2012-09-25 [18:03],2011,60.662751,23.609544,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E310000
http://tun.fi/HR.3211/66217128-U,2011-08-18,2011,66.25997,25.21615,15.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7350000-E410000
http://tun.fi/JX.139728#2,2011-08-26,2011,64.035311,23.427638,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7100000-E320000
http://tun.fi/KE.8_1063645#2,2012-07-10,2012,60.5066,22.271314,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E240000
http://tun.fi/KE.921/LGE.250699/487083,2012-07-22,2012,63.083975,29.815467,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E640000
http://tun.fi/KE.921/LGE.250701/487267,2012-07-27,2012,63.038606,28.49329,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E570000
http://tun.fi/KE.921/LGE.250701/487297,2012-07-27,2012,63.038319,28.492385,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E570000
http://tun.fi/KE.921/LGE.250702/487348,2012-07-28,2012,63.038506,28.483122,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E570000
http://tun.fi/KE.921/LGE.250702/487418,2012-07-28,2012,63.040225,28.491277,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E570000
http://tun.fi/KE.921/LGE.250655/485811,2012-08-03,2012,60.347176,25.212391,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E400000
http://tun.fi/KE.921/LGE.250715/487646,2012-08-11,2012,63.107637,29.807526,10.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N7000000-E640000
http://tun.fi/KE.921/LGE.250722/488114,2012-08-22,2012,63.055918,29.89421,10.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E640000
http://tun.fi/KE.921/LGE.971559/2681963,2012-08-22,2012,63.050254,29.904118,10.0,NEUTRAL,Seen,LajiGIS: Species mapping and surveys,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6990000-E640000
http://tun.fi/KE.921/LGE.251484/493702,2012-09-03,2012,60.060555,22.733432,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6660000-E260000
http://tun.fi/KE.921/LGE.251485/493764,2012-09-10,2012,60.596648,23.346299,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6720000-E290000
http://tun.fi/KE.921/LGE.251494/493845,2012-09-20,2012,60.573097,23.356065,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6720000-E300000
http://tun.fi/KE.8_1071274#2,2012-10-31,2012,60.485038,22.225921,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E230000
http://tun.fi/KE.921/LGE.250659/485980,2013-08-21,2013,60.346058,25.198081,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E400000
http://tun.fi/KE.8_1100388#2,2013-08-21 [19:13],2013,60.662654,23.609609,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6720000-E310000
http://tun.fi/KE.8_1100777#2,2013-08-27 [16:47],2013,60.66342,23.608998,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E310000
http://tun.fi/KE.921/LGE.250675/486196,2013-08-31,2013,61.538307,21.566623,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Satakunta (St),ETRS-TM35FIN-10km-N6830000-E210000
http://tun.fi/KE.921/LGE.250680/486469,2013-10-02,2013,61.953758,21.405065,1.0,NEUTRAL,Observation,LajiGIS: Species mapping and surveys,Satakunta (St),ETRS-TM35FIN-10km-N6880000-E200000
http://tun.fi/KE.8_1129556#2,2014-08-23,2014,60.607868,22.005663,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6720000-E220000
http://tun.fi/KE.8_1129769#2,2014-08-24,2014,60.66251,22.403569,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6730000-E240000
http://tun.fi/KE.8_1129839#11,2014-08-24 [9:46-11:03],2014,60.66695,23.605477,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E310000
http://tun.fi/JX.1101118#4,2014-08-30,2014,60.231126,24.712998,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/KE.8_1130148#2,2014-08-30,2014,60.687332,22.363245,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6730000-E240000
http://tun.fi/JX.13761#4,2014-09-04,2014,60.285743,25.209523,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E400000
http://tun.fi/JX.9151#13,2014-09-05,2014,61.569302,27.427451,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6820000-E520000
http://tun.fi/KE.8_1130676#2,2014-09-07,2014,60.528014,21.960771,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6720000-E220000
http://tun.fi/KE.8_1131070#2,2014-09-13,2014,61.383528,26.087271,1.0,NEUTRAL,Observation,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6800000-E450000
http://tun.fi/KE.921/LGE.971389/2680530,2014-10-15,2014,60.993143,23.446761,10.0,NEUTRAL,Seen,LajiGIS: Species mapping and surveys,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E300000
http://tun.fi/KE.8_1154166#2,2015-07-28,2015,60.556719,22.121269,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6720000-E230000
http://tun.fi/JX.8919#4,2015-07-29,2015,61.334622,23.55774,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6800000-E310000
http://tun.fi/KE.8_1179314#2,2016-07-14,2016,60.507813,22.257918,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E230000
http://tun.fi/KE.8_1179801#10,2016-07-22 [9:08-12:01],2016,60.666135,23.613691,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E310000
http://tun.fi/KE.8_1181021#12,2016-08-03 [18:14-20:42],2016,60.659951,23.607166,1.0,NEUTRAL,Preserved specimen,Hatikka.fi observations,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6720000-E310000
http://tun.fi/KE.921/LGE.299972/689136,2016-08-19,2016,66.309054,25.129006,1.0,NEUTRAL,Seen,LajiGIS: Species mapping and surveys,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7350000-E410000
http://tun.fi/KE.176/57c9e3582d0ed0b6330afba3#Unit1,2016-09-01,2016,64.870907,25.865378,1.0,NEUTRAL,Observation,Löydös Open Finnish Observation Database,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7190000-E440000
http://tun.fi/JX.13762#4,2017-08-11,2017,60.348526,25.209924,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E400000
http://tun.fi/JX.30951#28,2017-08-11,2017,61.012426,25.590921,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6760000-E420000
http://tun.fi/JX.71608#2,2017-08-18,2017,60.291991,24.67468,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E370000
http://tun.fi/JX.13741#4,2017-08-21,2017,62.43685,28.820233,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6920000-E590000
http://tun.fi/JX.13937#16,2017-08-24,2017,60.329904,24.504769,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6690000-E360000
http://tun.fi/KE.8_1205315#2,2017-08-24,2017,60.483678,22.22911,1.0,NEUTRAL,Observation,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E230000
http://tun.fi/JX.14212#10,2017-08-29,2017,64.344128,28.050508,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Kainuu (Kn),ETRS-TM35FIN-10km-N7130000-E550000
http://tun.fi/JX.14384#4,2017-09-02,2017,60.280309,25.19778,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E400000
http://tun.fi/JX.15523#4,2017-09-14,2017,61.786028,29.31203,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6850000-E620000
http://tun.fi/JX.25261#4,2017-09-16,2017,66.498498,25.784312,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7370000-E440000
http://tun.fi/JX.569627#2,2017-09-16,2017,60.094612,22.818256,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6660000-E260000
http://tun.fi/JX.16100#19,2017-09-23,2017,62.547246,30.060714,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6930000-E650000
http://tun.fi/JX.16420#4,2017-09-26,2017,61.692985,24.354955,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6840000-E360000
http://tun.fi/JX.16524#7,2017-09-26,2017,61.713261,24.353747,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6840000-E360000
http://tun.fi/JX.16961#7,2017-10-01,2017,60.188001,25.144205,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E390000
http://tun.fi/KE.8_1208079#2,2017-10-20,2017,60.482182,22.230769,1.0,NEUTRAL,Photographed,Hatikka.fi observations,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E230000
http://tun.fi/JX.59425#4,2018-08-13,2018,66.58549,25.67405,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7380000-E440000
http://tun.fi/JX.60039#34,2018-08-17,2018,63.109221,29.807408,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N7000000-E640000
http://tun.fi/JX.60283#4,2018-08-17,2018,63.108107,29.807893,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N7000000-E640000
http://tun.fi/JX.62221#8,2018-08-17,2018,62.817215,30.001547,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6960000-E650000
http://tun.fi/JX.60518#78,2018-08-19,2018,62.152762,25.689763,1.0,NEUTRAL,Observation,"Notebook, general observations",Etelä-Häme (EH),ETRS-TM35FIN-10km-N6890000-E430000
http://tun.fi/JX.61169#3,2018-08-19,2018,61.450003,23.857357,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6810000-E330000
http://tun.fi/JX.988367#9,2018-08-19,2018,62.195511,24.779952,1.0,NEUTRAL,Observation,"Notebook, general observations",Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6890000-E380000
http://tun.fi/JX.60676#4,2018-08-21,2018,60.555589,24.751814,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6710000-E370000
http://tun.fi/JX.65964#2,2018-08-21,2018,62.602745,29.754157,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Karjala (PK),ETRS-TM35FIN-10km-N6940000-E640000
http://tun.fi/JX.61198#2,2018-08-22,2018,65.061623,25.590006,10.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7210000-E430000
http://tun.fi/JX.61138#2,2018-08-23,2018,64.241871,25.002667,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7120000-E400000
http://tun.fi/JX.61209#3,2018-08-23,2018,60.767679,24.905083,1.0,EXPERT_VERIFIED,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6730000-E380000
http://tun.fi/JX.61322#2,2018-08-23,2018,64.896642,25.782189,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7190000-E440000
http://tun.fi/JX.61719#2,2018-08-25,2018,60.107048,22.929326,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6670000-E270000
http://tun.fi/JX.147718#3,2018-08-27,2018,67.115611,28.313494,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Sompion Lappi (SoL),ETRS-TM35FIN-10km-N7440000-E550000
http://tun.fi/JX.87771#6,2018-08-27,2018,60.374383,25.14508,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E390000
http://tun.fi/JX.242243#2,2018-08-28,2018,62.1783,26.9688,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Savo (PS),ETRS-TM35FIN-10km-N6890000-E490000
http://tun.fi/JX.62138#2,2018-08-28,2018,61.514469,24.023301,1.0,NEUTRAL,Observation,"Notebook, general observations",Etelä-Häme (EH),ETRS-TM35FIN-10km-N6820000-E340000
http://tun.fi/JX.62203#2,2018-08-28,2018,60.263025,24.863882,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E380000
http://tun.fi/JX.61183#13,2018-08-28 - 2018-09-02,2018,62.130095,23.924056,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6890000-E330000
http://tun.fi/JX.62278#2,2018-08-29,2018,60.176257,24.824307,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/JX.62397#8,2018-08-29,2018,64.908191,25.381755,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7190000-E420000
http://tun.fi/JX.62807#72,2018-08-29,2018,61.668543,23.297813,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6840000-E300000
http://tun.fi/HR.3211/16065301-U,2018-08-31,2018,60.57717,25.3024,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6710000-E400000
http://tun.fi/JX.63198#2,2018-09-01,2018,60.629968,23.93911,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6720000-E330000
http://tun.fi/JX.63210#2,2018-09-01,2018,60.196556,25.107373,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E390000
http://tun.fi/JX.63383#6,2018-09-02,2018,60.346532,25.194503,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E400000
http://tun.fi/JX.63403#3,2018-09-02,2018,60.346421,25.181279,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6690000-E390000
http://tun.fi/JX.1008710#10,2018-09-03,2018,60.448519,24.845024,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6700000-E380000
http://tun.fi/JX.1047889#15,2018-09-04,2018,63.0709,21.7304,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N7000000-E230000
http://tun.fi/JX.63930#2,2018-09-04,2018,60.187636,24.683469,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/JX.65006#10,2018-09-05,2018,60.174582,24.822344,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E370000
http://tun.fi/HR.3211/122783419-U,2018-09-08,2018,60.29059,24.61385,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E360000
http://tun.fi/HR.3211/16323988-U,2018-09-08,2018,60.2579,24.62896,15.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E360000
http://tun.fi/JX.65497#7,2018-09-10,2018,65.135531,25.290507,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7220000-E410000
http://tun.fi/JX.69819#2,2018-09-10,2018,63.78375,26.07055,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7070000-E450000
http://tun.fi/JX.69860#2,2018-09-10,2018,63.80335,26.07635,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Keski-Pohjanmaa (KP),ETRS-TM35FIN-10km-N7070000-E450000
http://tun.fi/JX.66406#2,2018-09-11 - 2018-09-13,2018,60.670231,24.914988,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Häme (EH),ETRS-TM35FIN-10km-N6720000-E380000
http://tun.fi/JX.69225#6,2018-09-16,2018,61.592361,21.900355,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Satakunta (St),ETRS-TM35FIN-10km-N6830000-E220000
http://tun.fi/JX.67253#3,2018-09-17,2018,60.140585,24.367302,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6660000-E350000
http://tun.fi/JX.1048694#96,2018-09-19,2018,63.0331,21.8304,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N6990000-E230000
http://tun.fi/JX.1048979#4,2018-09-21,2018,63.0794,21.719,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N7000000-E230000
http://tun.fi/JX.1049099#38,2018-09-23,2018,63.2429,21.5686,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N7020000-E220000
http://tun.fi/JX.68887#2,2018-09-24,2018,60.195072,24.915433,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E380000
http://tun.fi/JX.69229#49,2018-09-25,2018,61.701605,27.282083,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6840000-E510000
http://tun.fi/JX.1050750#44,2018-09-30,2018,60.459097,22.084766,10.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6710000-E220000
http://tun.fi/JX.72576#13,2018-10-06 [16:00-18:00],2018,62.258148,25.707455,1.0,EXPERT_VERIFIED,Photographed,The Atlas of Finnish Fungi,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6900000-E430000
http://tun.fi/JX.73035#24,2018-10-13,2018,59.909601,23.204578,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6640000-E280000
http://tun.fi/JX.1014398#4,2019-07-10,2019,64.972678,25.2037,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Oulun Pohjanmaa (OP),ETRS-TM35FIN-10km-N7200000-E410000
http://tun.fi/JX.1014944#4,2019-07-13,2019,60.276541,25.22026,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E400000
http://tun.fi/JX.1016498#13,2019-07-17,2019,60.335727,23.208726,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6690000-E290000
http://tun.fi/JX.1016943#4,2019-07-18,2019,62.655824,24.060259,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6950000-E340000
http://tun.fi/JX.1054803#3,2019-07-18,2019,60.424448,22.894528,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6700000-E270000
http://tun.fi/JX.1016301#4,2019-07-19,2019,62.958411,22.966387,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Etelä-Pohjanmaa (EP),ETRS-TM35FIN-10km-N6980000-E290000
http://tun.fi/JX.1016736#3,2019-07-20,2019,60.483201,25.162848,1.0,EXPERT_VERIFIED,Observation,"Observation from the ""Which species?"" input system",Uusimaa (U),ETRS-TM35FIN-10km-N6700000-E390000
http://tun.fi/JX.1017356#4,2019-07-23,2019,66.58311,25.65976,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Perä-Pohjanmaa (PeP),ETRS-TM35FIN-10km-N7380000-E440000
http://tun.fi/HR.3211/29433387-U,2019-07-24,2019,60.16001,25.44753,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E410000
http://tun.fi/HR.3211/29560573-U,2019-07-26,2019,60.33046,24.46246,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6690000-E350000
http://tun.fi/HR.3211/30528716-U,2019-08-10,2019,60.29611,24.51437,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E360000
http://tun.fi/JX.1021164#4,2019-08-13,2019,60.189941,25.137066,1.0,NEUTRAL,Observation,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6670000-E390000
http://tun.fi/JX.1023109#10,2019-08-21,2019,60.114482,23.527388,1.0,NEUTRAL,Observation,"Notebook, general observations",Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6660000-E300000
http://tun.fi/HR.3211/31464058-U,2019-08-25,2019,60.33095,24.46221,10.0,COMMUNITY_VERIFIED,Photographed,iNaturalist Suomi Finland,Varsinais-Suomi (V),ETRS-TM35FIN-10km-N6690000-E350000
http://tun.fi/JX.1024321#4,2019-08-26,2019,61.696888,27.403492,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Etelä-Savo (ES),ETRS-TM35FIN-10km-N6840000-E520000
http://tun.fi/JX.1024375#79,2019-08-26,2019,60.325551,24.752486,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Uusimaa (U),ETRS-TM35FIN-10km-N6680000-E370000
http://tun.fi/JX.1034574#4,2019-08-26,2019,62.407453,24.791595,1.0,NEUTRAL,Photographed,The Atlas of Finnish Fungi,Pohjois-Häme (PH),ETRS-TM35FIN-10km-N6920000-E380000
