sample_group	scientific_name	event_datetime	latitude_wgs84	longitude_wgs84	etrs_tm35fin_easting_m	etrs_tm35fin_northing_m	coordinate_accuracy_m
other_agaricoid	Marasmiellus perforans	2024-07-24/2024-07-24	61.699359	29.838696	650112.404	6843964.299	1000
other_agaricoid	Cortinarius rufulus	2009-09-16/2009-09-16	61.588725	29.360476	625279.298	6830635.36	1000
other_agaricoid	Marasmiellus perforans	2024-08-23/2024-08-23	61.589873	29.359994	625249.09	6830762.254	1000
other_agaricoid	Cortinarius evernius	2009-09-16/2009-09-16	61.607302	29.324188	623280.093	6832634.532	1000
other_agaricoid	Cortinarius umbrinolens	2009-09-16/2009-09-16	61.607302	29.324188	623280.093	6832634.532	1000
other_agaricoid	Kauffmania larga	2009-09-18/2009-09-18	61.671715	29.725757	644271.625	6840631.352	1000
other_agaricoid	Gomphidius glutinosus	2020-09-20/2020-09-20	61.603587	29.482089	631668.506	6832530.024	1
other_agaricoid	Calocybe gangraenosa	2009-09-16/2009-09-16	61.607302	29.324188	623280.093	6832634.532	1000
other_agaricoid	Lactarius lignyotus	2009-09-16/2009-09-16	61.607302	29.324188	623280.093	6832634.532	1000
other_agaricoid	Cortinarius fervidus	2009-09-15/2009-09-15	61.470517	29.445366	630277.334	6817640.56	1000
other_agaricoid	Lentinus brumalis	2017-06-01/2017-06-01	61.68263	29.65233	640337.201	6841685.909	15
other_agaricoid	Panaeolus ater	2009-09-18/2009-09-18	61.653412	29.743026	645271.199	6838632.175	1000
other_agaricoid	Hebeloma sacchariolens	2009-09-22/2009-09-22	61.568456	29.490732	632276.481	6828636.164	1000
other_agaricoid	Cortinarius umbrinolens	2009-09-15/2009-09-15	61.566709	29.584732	637274.486	6828636.164	1000
other_agaricoid	Calocybe naucoria	2009-09-16/2009-09-16	61.589048	29.341661	624279.727	6830635.274	1000
other_agaricoid	Amanita olivaceogrisea	2009-09-15/2009-09-15	61.512922	29.580264	637274.523	6822638.552	1000
other_agaricoid	Gerhardtia borealis	2009-09-17/2009-09-17	61.624261	29.382045	626278.895	6834633.684	1000
other_agaricoid	Cortinarius carabus	2009-09-17/2009-09-17	61.607302	29.324188	623280.093	6832634.532	1000
other_agaricoid	Pholiota lubrica	2009-09-15/2009-09-15	61.470517	29.445366	630277.334	6817640.56	1000
other_agaricoid	Cortinarius suberi	2009-09-17/2009-09-17	61.607302	29.324188	623280.093	6832634.532	1000
other_agaricoid	Cortinarius coleoptera	2009-09-22/2009-09-22	61.615295	29.381356	626278.907	6833634.055	1000
other_agaricoid	Clitocybe diatreta	2009-09-17/2009-09-17	61.624261	29.382045	626278.895	6834633.684	1000
other_agaricoid	Gymnopus confluens	2025-09-07/2025-09-07	65.02209	25.42185	425647.226	7211844.762	10
other_agaricoid	Clitocybe odora	2019-09-10/2019-09-10	64.998488	25.499786	429256.113	7209125.52	1000
other_agaricoid	Gomphidius glutinosus	2026-09-13/2026-09-13	64.7725	25.40033	423930.241	7184061.266	100
other_agaricoid	Gymnopilus spectabilis	2021-09-03/2021-09-03	65.239082	25.327194	421829.005	7236136.551	100
other_agaricoid	Cortinarius armeniacus	2015-09-04/2015-09-04	65.058176	25.542127	431405.898	7215729.553	100
other_agaricoid	Cortinarius caperatus	2023-09-04/2023-09-04	65.148206	25.461456	427855.232	7225851.024	1
other_agaricoid	Flammula alnicola	2025-09-06/2025-09-06	65.04839	25.48926	428892.754	7214697.593	57
other_agaricoid	Amanita muscaria	2023-09-05/2023-09-05	65.05612	25.4654	427790.808	7215585.956	37
other_agaricoid	Russula claroflava	2023-07-24/2023-07-24	65.176083	25.405558	425312.979	7229022.182	1000
other_agaricoid	Clitocybe agrestis	2022-08-19/2022-08-19	65.011923	25.491622	428906.917	7210631.653	100
other_agaricoid	Cortinarius sanguineus	2026-08-14/2026-08-14	65.1717	25.27722	419289.155	7228691.798	16
other_agaricoid	Amanita porphyria	2026-08-26/2026-08-26	65.03119	25.504249	429552.78	7212764.314	1000
other_agaricoid	Hypholoma capnoides	2026-09-15/2026-09-15	65.1759	25.3073	420710.662	7229121.634	1
other_agaricoid	Cortinarius bivelus	2015-09-24/2015-09-24	65.060114	25.556896	432105.629	7215929.545	100
other_agaricoid	Amanita muscaria	2025-09-07/2025-09-07	65.05488	25.46345	427695.707	7215450.021	10
other_agaricoid	Cortinarius mucosus	2023-08-21/2023-08-21	64.765502	25.811574	443469.567	7182851.013	1
other_agaricoid	Amanita muscaria	2024-09-08/2024-09-08	65.06461	25.4689	427978.4	7216527.944	93
other_agaricoid	Tricholomopsis decora	2023-07-31/2023-07-31	65.05833	25.60088	434170.293	7215684.215	20
other_agaricoid	Amanita regalis	2022-08-11/2022-08-11	65.0708	25.41528	425473.872	7217279.837	161
other_agaricoid	Russula emetica	2024-09-01/2024-09-01	64.588202	26.508323	476458.013	7162653.032	100
other_agaricoid	Tricholomopsis rutilans	2023-10-16/2023-10-16	64.87487	25.20192	414821.057	7195719.444	38
other_agaricoid	Phaeolepiota aurea	2018-09-19T08:00/2018-09-19	65.088133	25.424488	425955.009	7219200.285	100
other_agaricoid	Inocybe geophylla	2009-09-09/2009-09-09	65.064256	25.476973	428357.138	7216479.322	1000
other_agaricoid	Cortinarius flexipes	2015-09-14/2015-09-14	65.058238	25.548498	431705.776	7215729.56	100
other_agaricoid	Cortinarius traganus	2022-08-27/2022-08-27	65.08104	25.56602	432587.763	7218251.484	122
other_agaricoid	Tricholoma ulvinenii	2022-09-10/2022-09-10	65.647225	27.782328	535996.241	7280813.542	1000
other_agaricoid	Calocybe naucoria	2016-10-06/2016-10-06	65.060114	25.556896	432105.629	7215929.545	100
other_agaricoid	Coprinus comatus	2018-09-13/2018-09-13	65.062967	25.472104	428124.662	7216341.227	1
other_agaricoid	Mallocybe malenconii	2015-06-08/2015-06-08	65.147521	25.334684	421909.72	7225925.527	100
other_agaricoid	Inocybe saliceticola	2018-08-21/2018-08-21	65.04888	27.161991	507624.987	7213911.951	1
other_agaricoid	Mallocybe terrigena	2013-08-03/2013-08-03	65.144288	25.850749	446099.999	7225025.867	100
other_agaricoid	Lepiota cristata	2018-09-23/2018-09-23	64.953353	25.556299	431805.812	7204034.302	100
other_agaricoid	Inocybe leptophylla	2025-08-30/2025-08-30	65.100539	25.82424	444766.064	7220173.6	1000
other_agaricoid	Lyophyllum fumosum	2020-08-20/2020-08-20	65.239621	27.829787	538778.235	7235415.291	1000
other_agaricoid	Amanita porphyria	2020-08-18/2020-08-18	65.123238	25.414571	425587.215	7223123.417	1000
other_agaricoid	Cortinarius armillatus	2025-09-02/2025-09-02	65.06546	25.45833	427483.585	7216634.744	10
other_agaricoid	Entoloma undatum	2023-08-21/2023-08-21	64.765298	25.814306	443599.084	7182825.846	1
other_agaricoid	Amanita muscaria	2023-08-25/2023-08-25	64.79023	25.27325	417942.15	7186195.315	161
other_agaricoid	Cortinarius trivialis	2025-09-03/2025-09-03	65.06455	25.46792	427932.146	7216522.376	10
other_agaricoid	Russula claroflava	2025-09-03/2025-09-03	65.06457	25.46802	427936.904	7216524.491	11
other_agaricoid	Lyophyllum confusum	2022-08-18/2022-08-18	64.955436	25.494803	428906.953	7204334.124	100
other_agaricoid	Cortinarius laniger	2023-08-18/2023-08-18	65.13908	25.869454	446966.8	7224429.67	100
other_agaricoid	Russula vinosa	2024-09-09/2024-09-09	65.02603	25.46482	427682.059	7212233.904	43
other_agaricoid	Cortinarius bivelus	2016-09-19/2016-09-19	65.058176	25.542127	431405.898	7215729.553	100
other_agaricoid	Pholiota lundbergii	2023-07-30/2023-07-30	64.956519	25.578671	432870.359	7204363.136	1
other_agaricoid	Russula aeruginea	2025-09-02/2025-09-02	65.06234	25.46287	427688.643	7216281.901	122
other_agaricoid	Russula aeruginea	2026-09-11/2026-09-11	65.01826	25.50485	429546.994	7211322.932	10
other_agaricoid	Hygrophorus hypothejus	2025-10-22/2025-10-22	65.11433	25.352848	422664.833	7222205.035	1
other_agaricoid	Mycena pura	2026-09-02/2026-09-02	65.06351	25.51553	430168.633	7216353.031	480
other_agaricoid	Psathyrella ammophila	2026-08-26/2026-08-26	65.03455	24.56535	385360.556	7214513.655	100
other_agaricoid	Bolbitius titubans	2025-09-18/2025-09-18	65.0537	25.47514	428242.537	7215305.215	10
other_agaricoid	Cortinarius caperatus	2026-09-02/2026-09-02	65.06125	25.53058	430870.646	7216084.66	10
other_agaricoid	Hygrophoropsis aurantiaca	2023-10-01/2023-10-01	65.08394	25.54336	431530.102	7218598.991	10
other_agaricoid	Tricholoma populinum	2018-09-22/2018-09-22	64.918619	25.491701	428662.617	7200235.379	1
other_agaricoid	Lepiota clypeolaria	2022-09-03/2022-09-03	64.755416	26.201165	461986.304	7181436.327	1000
other_agaricoid	Rhodocollybia asema	2022-09-18/2022-09-18	65.242713	25.338796	422381.728	7236526.796	1000
other_agaricoid	Cortinarius trivialis	2019-09-15/2019-09-15	64.751982	26.14083	459110.119	7181091.23	1000
other_agaricoid	Lycoperdon perlatum	2025-09-06/2025-09-06	64.7726	25.40056	423941.458	7184072.132	100
other_agaricoid	Cantharellula umbonata	2017-09-04/2017-09-04	64.746322	25.87827	446604.011	7180655.914	1000
other_agaricoid	Tricholoma stans	2022-09-16/2022-09-16	65.156269	25.424308	426136.009	7226792.388	1
other_agaricoid	Neolentinus lepideus	2022-07-02/2022-07-02	65.0225	24.60028	386953.678	7213108.542	100
other_agaricoid	Clitocybula platyphylla	2026-08-09/2026-08-09	64.9494	25.70819	438970.662	7203438.645	10
other_agaricoid	Lactarius utilis	2022-09-10T10:10/2022-09-10T12:25	65.62895	27.62292	528681.996	7278694.791	1
other_agaricoid	Cortinarius cinnamomeoluteus	2015-10-04/2015-10-04	65.060114	25.556896	432105.629	7215929.545	100
other_agaricoid	Amanita rubescens	2024-08-24/2024-08-24	65.14169	25.421931	425983.992	7225170.736	1
other_agaricoid	Cyathus striatus	2022-08-25/2022-08-25	65.063205	25.465429	427811.349	7216375.356	1
other_agaricoid	Russula gracillima	2024-09-17/2024-09-17	65.176321	25.306736	420685.507	7229169.25	10
other_agaricoid	Hygrophoropsis aurantiaca	2019-09-15/2019-09-15	64.751982	26.14083	459110.119	7181091.23	1000
other_agaricoid	Hebeloma syrjense	2021-08-17/2021-08-17	65.142815	25.803002	443857.754	7224903.329	100
other_agaricoid	Cortinarius suboenochelis	2012-09-14/2012-09-14	65.218306	25.409329	425608.185	7233722.345	100
other_agaricoid	Pleurotus dryinus	2020-10-01/2020-10-01	64.5126	26.01051	452491.964	7154506.933	73
other_agaricoid	Mycena metata	2015-09-24/2015-09-24	65.060114	25.556896	432105.629	7215929.545	100
other_agaricoid	Squamanita odorata	2025-09-29/2025-09-29	65.060873	25.471032	428068.594	7216109.126	1
other_agaricoid	Russula claroflava	2026-09-06/2026-09-06	65.06321	25.46081	427594.111	7216381.198	10
other_agaricoid	Ramariopsis crocea	2022-08-30/2022-08-30	64.765339	25.813758	443573.105	7182830.903	1
other_agaricoid	Amanita fulva	2026-08-06/2026-08-06	65.06467	25.4741	428223.127	7216528.712	10
other_agaricoid	Armillaria borealis	2025-09-17/2025-09-17	65.06449	25.48158	428574.444	7216500.179	10
other_agaricoid	Stropharia hornemannii	2022-09-22/2022-09-22	64.75702	25.24693	416589.187	7182529.711	110
other_agaricoid	Lactarius torminosus	2026-08-21/2026-08-21	65.1556	25.3983	424915.14	7226748.526	1
other_agaricoid	Russula medullata	2022-09-09/2022-09-09	65.499907	27.736277	534069.549	7264369.293	1000
other_agaricoid	Gymnopus terginus	2015-07-08/2015-07-08	65.087033	25.557565	432205.593	7218928.312	100
other_agaricoid	Bovista nigrescens	2024-07-07/2024-07-07	65.06789	25.45927	427534.397	7216904.424	31
other_agaricoid	Cortinarius croceoconus	2018-08-21/2018-08-21	65.049914	27.168796	507944.992	7214028.027	1
other_agaricoid	Bovista paludosa	2014-08-26/2014-08-26	66.211705	24.931801	406923.978	7345044.99	1
other_agaricoid	Cystostereum murrayi	2009-09-17/2009-09-17	66.32946	26.76018	489256.016	7356653.974	1
other_agaricoid	Limacellopsis guttata	2014-09-14/2014-09-14	66.27676	25.136151	416334.021	7352005.05	1
other_agaricoid	Ossicaulis lignatilis	2009-08-28/2009-08-28	66.265997	25.10029	414688.243	7350854.187	1
other_agaricoid	Cortinarius subtortus	2024-08-20/2024-08-20	66.393127	26.867666	494086.418	7363736.476	1000
other_agaricoid	Amanita rubescens	2024-08-20/2024-08-20	66.58492	25.68391	441641.946	7385724.455	1
other_agaricoid	Thaxterogaster leucophanes	2019-09-15/2019-09-15	66.534551	25.527881	434591.942	7380265.53	1000
other_agaricoid	Hemimycena pseudolactea	2024-08-19/2024-08-19	65.781624	24.214509	372529.337	7298396.177	100
other_agaricoid	Hygrophorus agathosmoides	2021-08-31/2021-08-31	66.391508	26.5607	480367.942	7363618.714	100
other_agaricoid	Phlegmacium triumphans	2024-09-20T18:00/2024-09-20	66.770991	25.42824	430829.32	7406723.112	1
other_agaricoid	Entoloma vinaceum	2016-09-20/2016-09-20	66.500942	25.795285	446399.453	7376265.084	100
other_agaricoid	Chroogomphus britannicus	2018-09-14/2018-09-14	66.92507	25.8402	449276.701	7423499.483	1
other_agaricoid	Coprinopsis atramentaria	2021-10-12/2021-10-12	66.49655	25.72412	443223.508	7375838.45	10
other_agaricoid	Russula decolorans	2020-08-24/2020-08-24	66.711362	25.881263	450644.809	7399646.743	1000
other_agaricoid	Cortinarius lilacinopusillus	2012-09-04/2012-09-04	66.526134	24.757856	400354.984	7380345.084	10
other_agaricoid	Lactarius repraesentaneus	2018-08-29/2018-08-29	66.58276	25.66554	440822.338	7385501.013	1
other_agaricoid	Flammulaster rhombosporus	2024-08-20/2024-08-20	66.226162	25.370142	426688.696	7346073.4	100
other_agaricoid	Lentinus brumalis	2021-09-18/2021-09-18	66.708922	27.419814	518523.411	7398994.475	1000
other_agaricoid	Phlegmacium glaucopus	2021-09-19/2021-09-19	66.211949	24.923582	406555.105	7345084.419	100
other_agaricoid	Mycena rubromarginata	2021-09-10/2021-09-10	66.213079	24.941097	407347.244	7345184.289	100
other_agaricoid	Mycena clavicularis	2024-07-12/2024-07-12	66.62039	25.57234	436785.802	7389786.218	1
other_agaricoid	Hygrophorus camarophyllus	2021-09-11/2021-09-11	66.313152	25.454612	430726.954	7355671.153	1000
other_agaricoid	Entoloma sericellum	2022-08-26/2022-08-26	65.715974	24.597199	389754.994	7290359.825	1000
other_agaricoid	Stropharia albonitens	2022-08-26/2022-08-26	65.829133	24.153626	369984.65	7303812.103	1000
other_agaricoid	Hygrophorus hypothejus	2022-10-07/2022-10-07	66.27497	25.13584	416314.121	7351806.012	1
other_agaricoid	Pholiota heteroclita	2011-09-23/2011-09-23	66.817291	25.283619	424608.136	7412050.611	100
other_agaricoid	Tricholoma stiparophyllum	2018-09-23/2018-09-23	66.705526	27.418546	518470.004	7398615.544	1
other_agaricoid	Hygrophorus inocybiformis	2020-08-21/2020-08-21	66.396867	26.400485	473213.91	7364275.527	1
other_agaricoid	Clitocybula platyphylla	2015-08-22/2015-08-22	65.860212	24.953836	406636.795	7305850.556	1000
other_agaricoid	Ampulloclitocybe clavipes	2021-08-21/2021-08-21	66.591991	26.114893	460762.472	7386175.719	1000
other_agaricoid	Lentinellus micheneri	2020-10-13/2020-10-13	66.427509	25.913181	451502.115	7367984.341	1000
other_agaricoid	Cystoderma amianthinum	2022-08-26/2022-08-26	65.718169	24.593658	389601.956	7290610.551	1
other_agaricoid	Entoloma rubrobasis	2011-09-09/2011-09-09	66.320473	26.258923	466788.296	7355828.325	1
other_agaricoid	Lactarius glyciosmus	2022-09-21/2022-09-21	66.51591	25.74541	444214.143	7377976.973	1
other_agaricoid	Russula suecica	2025-08-30/2025-08-30	66.494824	25.788379	446078.995	7375589.156	1
other_agaricoid	Cortinarius armillatus	2022-09-22/2022-09-22	66.413265	25.651627	439797.685	7366624.22	1000
other_agaricoid	Psathyrella candolleana	2022-08-26/2022-08-26	65.71631	24.59669	389733.082	7290398.146	1
other_agaricoid	Hygrophorus pustulatus	2020-09-22/2020-09-22	65.961518	25.151399	415981.677	7316858.726	1
other_agaricoid	Panellus mitis	2019-10-06/2019-10-06	66.93769	25.86293	450296.382	7424887.789	1
other_agaricoid	Hypholoma radicosum	2021-09-15/2021-09-15	66.405359	24.935945	407822.505	7366615.444	1000
other_agaricoid	Cortinarius gentilis	2021-09-10/2021-09-10	66.12869	24.70847	396538.228	7336146.63	1
other_agaricoid	Kuehneromyces lignicola	2022-08-06/2022-08-06	66.41618	25.65832	440103.451	7366942.662	1
other_agaricoid	Hygrophorus erubescens	2017-09-03/2017-09-03	65.965547	25.13104	415069.964	7317335.067	1000
other_agaricoid	Cortinarius quarciticus	2018-09-18/2018-09-18	66.500742	25.797009	446475.721	7376241.315	1000
other_agaricoid	Hygrophorus subviscifer	2025-09-28/2025-09-28	66.410097	25.210252	420084.833	7366765.815	1
other_agaricoid	Lactarius helvus	2022-08-13/2022-08-13	66.506554	25.660249	440405.514	7377012.886	1000
other_agaricoid	Coprinopsis acuminata	2019-10-02/2019-10-02	66.491592	25.699249	442105.374	7375308.701	1
other_agaricoid	Cortinarius disjungendus	2012-09-01/2012-09-01	66.213592	24.984783	409314.446	7345177.48	100
other_agaricoid	Cortinarius mucosus	2021-09-15/2021-09-15	66.405359	24.935945	407822.505	7366615.444	1000
other_agaricoid	Cystoderma carcharias	2019-10-04/2019-10-04	66.57877	25.65887	440517.035	7385062.664	1
other_agaricoid	Hygrophoropsis aurantiaca	2023-08-18/2023-08-18	66.700018	27.410691	518127.417	7397999.257	10
other_agaricoid	Apioperdon pyriforme	2026-08-20/2026-08-20	66.5128	25.68549	441542.793	7377685.152	10
other_agaricoid	Ripartites tricholoma	2012-09-06/2012-09-06	65.8569	24.955936	406720.57	7305478.432	10
other_agaricoid	Russula claroflava	2018-08-16/2018-08-16	66.398264	25.200339	419604.334	7365459.956	1000
other_agaricoid	Lactarius tabidus	2022-07-21/2022-07-21	66.57511	25.65533	440351.26	7384658.133	1
other_agaricoid	Galerina paludosa	2026-07-14/2026-07-14	66.62485	25.55909	436210.677	7390296.756	1
other_agaricoid	Leucocybe connata	2019-08-21/2019-08-21	66.292588	26.197926	464014.959	7352753.98	1000
other_agaricoid	Galerina tibiicystis	2013-09-02/2013-09-02	66.668843	25.325603	426007.617	7395457.28	100
other_agaricoid	Lactarius trivialis	2019-09-04/2019-09-04	66.58639	25.68536	441709.685	7385886.934	1
other_agaricoid	Gymnopus confluens	2020-09-27/2020-09-27	65.69213	24.59045	389343.592	7287715.619	1
other_agaricoid	Entoloma pararhombisporum	2024-08-22/2024-08-22	66.361909	25.896031	450607.778	7360686.336	1
other_agaricoid	Agaricus pallens	2020-09-03/2020-09-03	66.58424	25.70149	442419.81	7385632.346	1
other_agaricoid	Hygrophorus karstenii	2023-08-25/2023-08-25	66.492319	26.131554	461346.543	7375055.712	100
other_agaricoid	Amanita regalis	2013-07-15T12:00/2013-07-15	66.360119	24.374744	382559.083	7362516.198	1
other_agaricoid	Mycena cinerella	2025-11-04/2025-11-04	66.96287	25.80853	447972.391	7427738.807	1
other_agaricoid	Ampulloclitocybe clavipes	2018-09-08/2018-09-08	66.705582	27.418358	518461.666	7398621.73	1
other_agaricoid	Clitopilus prunulus	2024-09-07/2024-09-07	66.13524	25.01723	410497.703	7336400.847	10
other_agaricoid	Hebeloma leucosarx	2020-07-28/2020-07-28	66.58423	25.6788	441413.759	7385652.34	1
other_agaricoid	Hypholoma elongatum	2022-10-03/2022-10-03	66.591	25.68181	441563.148	7386404.043	1
other_agaricoid	Lactarius rufus	2020-08-01/2020-08-01	66.368847	27.405561	518140.681	7361082.587	1
other_agaricoid	Cortinarius traganus	2024-08-31/2024-08-31	66.491349	25.804676	446796.781	7375187.885	1000
other_agaricoid	Mycena leptocephala	2024-08-30/2024-08-30	66.497057	25.757281	444700.132	7375865.212	100
other_agaricoid	Arrhenia rustica	2010-06-07/2010-06-07	66.495398	25.757251	444695.119	7375680.34	10
other_agaricoid	Mycena viscosa	2012-09-06/2012-09-06	65.884342	24.956481	406844.994	7308535.039	10
other_agaricoid	Hygrocybe conica	2012-09-06/2012-09-06	65.884342	24.956481	406844.994	7308535.039	10
other_agaricoid	Tricholoma stans	2020-09-07/2020-09-07	66.500063	25.797574	446499.4	7376165.154	100
other_agaricoid	Agrocybe praecox	2026-08-29/2026-08-29	66.50313	25.71303	442745.169	7376581.919	12
other_agaricoid	Entoloma querquedula	2023-09-18/2023-09-18	66.27372	25.152245	417046.287	7351644.885	1
other_agaricoid	Russula claroflava	2022-08-18/2022-08-18	66.58594	25.68966	441899.269	7385832.773	1
other_agaricoid	Hypholoma capnoides	2021-09-15/2021-09-15	66.405359	24.935945	407822.505	7366615.444	1000
other_agaricoid	Sphagnurus paluster	2017-08-06/2017-08-06	66.864	25.62628	439772.027	7416883.32	1
other_agaricoid	Coprinus comatus	2021-09-04/2021-09-04	66.49828	25.73229	443590.944	7376023.86	45
other_agaricoid	Neolentinus lepideus	2021-07-12/2021-07-12	66.84568	25.8403	449116.325	7414650.609	1
other_agaricoid	Rhodocollybia asema	2026-08-09/2026-08-09	62.79059	24.83864	389753.336	6964107.33	100
other_agaricoid	Conocybe subalpina	2010-09-19/2010-09-19	62.546357	25.824895	439558.631	6935597.316	10
other_agaricoid	Clitocybula platyphylla	2026-06-28/2026-06-28	62.24187	26.26155	461629.566	6901343.997	28
other_agaricoid	Hygrophorus subviscifer	2017-09-16/2017-09-16	62.514804	26.746954	486970.338	6931557.499	1000
other_agaricoid	Mycena pura	2021-08-13/2021-08-13	62.327426	26.433775	470661.708	6910784.987	100
other_agaricoid	Clitopilus prunulus	2021-08-19T18:10/2021-08-19T18:27	62.127144	23.679033	326836.666	6892782.264	1
other_agaricoid	Cortinarius sanguineus	2023-09-03/2023-09-03	62.20857	24.947094	393223.046	6899107.922	1000
other_agaricoid	Psathyrella candolleana	2012-08-07/2012-08-07	62.479742	25.144261	404342.808	6928999.744	10
other_agaricoid	Thaxterogaster scaurus	2013-09-11/2013-09-11	62.336832	23.982538	343742.237	6915349.992	100
other_agaricoid	Xeromphalina campanella	2018-05-18/2018-05-18	62.57711	24.97367	395891.822	6940107.803	143
other_agaricoid	Phlegmacium balteatocumatile	2019-10-06/2019-10-06	62.260391	25.705646	432787.8	6903860.491	1
other_agaricoid	Echinoderma asperum	2019-10-22/2019-10-22	62.252358	25.746822	434908.435	6902923.62	1
other_agaricoid	Cystoderma amianthinum	2024-09-12/2024-09-12	62.25473	25.79616	437475.805	6903139.208	100
other_agaricoid	Cystoderma amianthinum	2022-09-17T16:56/2022-09-17	62.044124	26.142187	455136.014	6879392.283	1
other_agaricoid	Pholiota squarrosa	2021-09-10/2021-09-10	62.243521	25.731852	434111.662	6901954.413	1
other_agaricoid	Mycena epipterygia	2023-09-10/2023-09-10	62.29302	25.82171	438880.35	6907379.995	32
other_agaricoid	Hypholoma capnoides	2017-09-16/2017-09-16	62.5906	26.7075	484977.067	6940010.442	1
other_agaricoid	Tricholoma stiparophyllum	2017-10-02/2017-10-02	62.319208	26.355626	466603.481	6909907.369	1000
other_agaricoid	Tricholoma frondosae	2019-10-09/2019-10-09	62.233857	25.92914	444343.482	6900692.737	100
other_agaricoid	Hygrophoropsis aurantiaca	2021-08-30/2021-08-30	62.253326	25.679597	431419.228	6903100.851	1000
other_agaricoid	Lactarius camphoratus	2018-08-25/2018-08-25	62.267029	25.68679	431823.759	6904619.61	1
other_agaricoid	Amanita porphyria	2021-08-29/2021-08-29	62.2619	25.6862	431781.534	6904048.919	100
other_agaricoid	Sarcomyxa serotina	2020-09-25/2020-09-25	62.312793	26.352332	466425.61	6909194.429	100
other_agaricoid	Lentinus brumalis	2024-03-18/2024-03-18	62.231041	25.743293	434679.055	6900552.678	1000
other_agaricoid	Coprinellus disseminatus	2021-08-17/2021-08-17	62.2536	25.71406	433209.645	6903095.338	15
other_agaricoid	Cortinarius caperatus	2026-08-17/2026-08-17	62.2528	25.745	434814.761	6902974.688	10
other_agaricoid	Desarmillaria ectypa	2025-09-04/2025-09-04	62.463787	26.177022	457552.158	6926118.551	1
other_agaricoid	Russula adusta	2019-07-18/2019-07-18	62.654195	24.044604	348572.49	6950531.673	100
other_agaricoid	Russula velenovskyi	2021-09-06/2021-09-06	62.404217	26.428663	470472.418	6919342.123	1000
other_agaricoid	Clitocybe odora	2017-09-15/2017-09-15	62.579762	26.659239	482492.001	6938815.148	100
other_agaricoid	Cortinarius suberi	2013-09-10/2013-09-10	62.175439	23.952543	341343.288	6897457.237	100
other_agaricoid	Cortinarius rubellus	2026-08-25/2026-08-25	63.19105	24.76633	387615.824	7008831.268	15
other_agaricoid	Cortinarius armillatus	2026-07-17/2026-07-17	62.15173	26.17118	456805.551	6891359.451	49
other_agaricoid	Russula decolorans	2021-09-14/2021-09-14	62.851252	25.48754	423005.713	6969920.661	1
other_agaricoid	Russula adusta	2025-10-04/2025-10-04	62.35763	25.84627	440282.577	6914554.17	61
other_agaricoid	Russula sardonia	2012-09-06/2012-09-06	62.725115	25.836001	440489.153	6955500.251	1
other_agaricoid	Panaeolina foenisecii	2021-08-16/2021-08-16	62.317586	26.352426	466435.827	6909728.331	1
other_agaricoid	Lactarius pubescens	2019-09-23/2019-09-23	62.252589	25.747782	434958.791	6902948.386	1
other_agaricoid	Inocybe flavella	2010-09-01/2010-09-01	62.479677	25.15084	404681.659	6928982.78	1
other_agaricoid	Hypholoma lateritium	2022-10-10/2022-10-10	62.20627	25.61486	427945.058	6897929.721	10
other_agaricoid	Russula clavipes	2017-09-25/2017-09-25	62.290193	26.342721	465901.825	6906681.774	10
other_agaricoid	Russula aeruginea	2021-08-26/2021-08-26	62.25404	25.72867	433969.365	6903129.361	31
other_agaricoid	Gomphidius glutinosus	2018-09-03/2018-09-03	62.313605	26.356785	466657.342	6909282.585	100
other_agaricoid	Lycoperdon excipuliforme	2021-09-06T18:49/2021-09-06	62.246214	25.862868	440923.509	6902127.943	1
other_agaricoid	Macrolepiota procera	2023-08-19/2023-08-19	62.249802	25.712443	433117.253	6902673.952	1
other_agaricoid	Lentinellus ursinus	2017-09-15/2017-09-15	62.579785	26.657641	482409.912	6938818.145	1000
other_agaricoid	Collybia tuberosa	2026-08-17/2026-08-17	63.04059	25.80123	439366.164	6990677.05	10
other_agaricoid	Conocybe brunneidisca	2010-09-19/2010-09-19	62.547604	25.825973	439616.6	6935735.219	1
other_agaricoid	Amanita muscaria	2024-09-19/2024-09-19	62.225026	25.753906	435217.752	6899872.007	1000
other_agaricoid	Hypsizygus tessulatus	2017-09-17/2017-09-17	62.579767	26.701241	484650.017	6938805.015	1000
other_agaricoid	Russula adusta	2019-07-17/2019-07-17	62.538632	24.178234	354853.109	6937359.001	1
other_agaricoid	Amanita muscaria	2022-09-17T16:57/2022-09-17	62.04404	26.142292	455141.382	6879382.853	1
other_agaricoid	Amanita fulva	2020-08-13/2020-08-13	62.251751	25.691888	432054.005	6902912.454	100
other_agaricoid	Hypholoma capnoides	2020-10-02/2020-10-03	63.311044	24.991711	399371.163	7021821.508	1000
other_agaricoid	Phlegmacium pseudonaevosum	2012-08-20/2012-08-20	62.256585	23.967458	342542.75	6906453.653	100
other_agaricoid	Cystoderma carcharias	2020-09-12/2020-09-12	62.318598	26.350836	466354.549	6909841.895	100
other_agaricoid	Hygrocybe coccinea	2020-09-15/2020-09-15	62.318649	26.344256	466013.581	6909851.016	1
other_agaricoid	Lycoperdon excipuliforme	2021-09-06/2021-09-06	62.403097	26.429605	470520.0	6919216.92	100
other_agaricoid	Paralepista gilva	2020-09-25/2020-09-25	62.312793	26.352332	466425.61	6909194.429	100
